"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"125","32051","Zacatecas","Villa de Cos","estancias",0,0,100,0,"32"
"126","25009","Sinaloa","Escuinapa","estancias",0,862,100,9,"25"
"127","20119","Oaxaca","San Bartolomé Yucuañe","estancias",0,0,100,0,"20"
"128","16002","Michoacán","Aguililla","estancias",0,163,100,2,"16"
"129","06006","Colima","Ixtlahuacán","estancias",1,79,100,0,"06"
"130","07085","Chiapas","Soyaló","estancias",0,0,100,0,"07"
"131","30090","Veracruz","Jamapa","estancias",0,152,100,2,"30"
"132","14106","Jalisco","Tuxcacuesco","estancias",0,0,100,0,"14"
"133","20344","Oaxaca","San Sebastián Coatlán","estancias",0,0,100,0,"20"
"134","15078","Estado de México","Santo Tomás","estancias",0,0,100,0,"15"
"135","25008","Sinaloa","Elota","estancias",1,562,100,5,"25"
"136","20017","Oaxaca","La Compañía","estancias",0,0,100,0,"20"
"137","14116","Jalisco","Villa Hidalgo","estancias",0,322,100,3,"14"
"138","30077","Veracruz","Isla","estancias",0,0,100,0,"30"
"139","08067","Chihuahua","Valle de Zaragoza","estancias",0,0,100,0,"08"
"140","20420","Oaxaca","Santa María Lachixío","estancias",0,0,100,0,"20"
"141","12059","Guerrero","Tepecoacuilco de Trujano","estancias",0,487,100,5,"12"
"142","30082","Veracruz","Ixhuatlán del Sureste","estancias",0,0,100,0,"30"
"143","23009","Quintana Roo","Tulum","estancias",2,642,100,4,"23"
"144","06009","Colima","Tecomán","estancias",3,1412,100,11,"06"
"145","21203","Puebla","Xochitlán Todos Santos","estancias",1,93,100,0,"21"
"146","27013","Tabasco","Nacajuca","estancias",0,1931,100,19,"27"
"147","24053","San Luis Potosí","Axtla de Terrazas","estancias",0,0,100,0,"24"
"148","14089","Jalisco","Techaluta de Montenegro","estancias",0,0,100,0,"14"
"149","30176","Veracruz","Tlacojalpan","estancias",0,70,100,1,"30"
"150","24022","San Luis Potosí","Moctezuma","estancias",0,305,100,3,"24"
"151","08015","Chihuahua","Coyame del Sotol","estancias",0,0,100,0,"08"
"152","14031","Jalisco","Chimaltitán","estancias",0,68,100,1,"14"
"153","16067","Michoacán","Penjamillo","estancias",0,269,100,3,"16"
"154","05023","Coahuila","Ocampo","estancias",0,0,100,0,"05"
"155","02006","Baja California","San Quintín","estancias",0,907,100,9,"02"
"156","16011","Michoacán","Briseñas","estancias",0,0,100,0,"16"
"157","07074","Chiapas","Reforma","estancias",1,559,100,5,"07"
"158","21032","Puebla","Cohetzala","estancias",0,0,100,0,"21"
"159","08039","Chihuahua","López","estancias",0,0,100,0,"08"
"160","07036","Chiapas","La Grandeza","estancias",0,70,100,1,"07"
"161","15101","Estado de México","Tianguistenco","estancias",1,950,100,8,"15"
"162","11033","Guanajuato","San Luis de la Paz","estancias",1,882,100,8,"11"
"163","05019","Coahuila","Morelos","estancias",0,89,100,1,"05"
"164","23002","Quintana Roo","Felipe Carrillo Puerto","estancias",1,917,100,8,"23"
"165","12058","Guerrero","Teloloapan","estancias",0,641,100,6,"12"
"166","26018","Sonora","Cajeme","estancias",4,5019,100,46,"26"
"167","21177","Puebla","Tlacotepec de Benito Juárez","estancias",0,560,100,6,"21"
