"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"139","28007","Tamaulipas","Camargo","guarderias",1,1617,130,11,"28"
"140","20042","Oaxaca","Ixtlán de Juárez","guarderias",1,948,130,6,"20"
"141","26029","Sonora","Guaymas","guarderias",17,14453,130,94,"26"
"142","13075","Hidalgo","Tolcayuca","guarderias",1,1683,130,12,"13"
"143","15102","Estado de México","Timilpan","guarderias",0,0,130,0,"15"
"144","10004","Durango","Cuencamé","guarderias",2,4094,130,29,"10"
"145","13069","Hidalgo","Tizayuca","guarderias",8,15244,130,109,"13"
"146","16101","Michoacán","Tzitzio","guarderias",0,0,130,0,"16"
"147","20412","Oaxaca","Santa María Guienagati","guarderias",0,0,130,0,"20"
"148","30114","Veracruz","Nautla","guarderias",0,0,130,0,"30"
"149","31011","Yucatán","Celestún","guarderias",1,887,130,6,"31"
"150","20469","Oaxaca","Santiago Juxtlahuaca","guarderias",2,4679,130,34,"20"
"151","03008","Baja California Sur","Los Cabos","guarderias",47,40005,130,261,"03"
"152","26050","Sonora","Rayón","guarderias",0,0,130,0,"26"
"153","29002","Tlaxcala","Apetatitlán de Antonio Carvajal","guarderias",3,1390,130,8,"29"
"154","21024","Puebla","Axutla","guarderias",0,0,130,0,"21"
"155","20375","Oaxaca","Santa Cruz Amilpas","guarderias",1,1249,130,9,"20"
"156","13047","Hidalgo","Pacula","guarderias",0,0,130,0,"13"
"157","14079","Jalisco","Gómez Farías","guarderias",2,1930,130,13,"14"
"158","20373","Oaxaca","Santa Catarina Zapoquila","guarderias",0,0,130,0,"20"
"159","18002","Nayarit","Ahuacatlán","guarderias",2,1492,130,9,"18"
"160","12030","Guerrero","Florencio Villarreal","guarderias",1,2668,130,20,"12"
"161","30105","Veracruz","Medellín de Bravo","guarderias",4,8458,130,61,"30"
"162","20428","Oaxaca","Santa María Quiegolani","guarderias",0,0,130,0,"20"
"163","15083","Estado de México","Temamatla","guarderias",1,1526,130,11,"15"
"164","15015","Estado de México","Atlautla","guarderias",2,3431,130,24,"15"
"165","04012","Campeche","Seybaplaya","guarderias",3,1477,130,8,"04"
"166","20104","Oaxaca","San Antonino el Alto","guarderias",0,0,130,0,"20"
"167","20551","Oaxaca","Tlacolula de Matamoros","guarderias",2,3216,130,23,"20"
"168","20456","Oaxaca","Santiago Cacaloxtepec","guarderias",0,0,130,0,"20"
"169","21010","Puebla","Ajalpan","guarderias",2,9001,130,67,"21"
"170","28034","Tamaulipas","San Carlos","guarderias",0,0,130,0,"28"
"171","20493","Oaxaca","Santiago Tillo","guarderias",0,0,130,0,"20"
"172","30179","Veracruz","Tlacotepec de Mejía","guarderias",0,0,130,0,"30"
"173","19047","Nuevo León","Hidalgo","guarderias",1,1573,130,11,"19"
"174","20267","Oaxaca","San Miguel del Río","guarderias",0,0,130,0,"20"
"175","31076","Yucatán","Tecoh","guarderias",1,1818,130,13,"31"
"176","21034","Puebla","Coronango","guarderias",4,5259,130,36,"21"
"177","13083","Hidalgo","Zempoala","guarderias",1,4962,130,37,"13"
"178","20383","Oaxaca","Santa Cruz Tayata","guarderias",0,0,130,0,"20"
"179","05013","Coahuila","Hidalgo","guarderias",0,0,130,0,"05"
"180","21199","Puebla","Xiutetelco","guarderias",1,5623,130,42,"21"
"181","19010","Nuevo León","El Carmen","guarderias",2,14841,130,112,"19"
"182","20141","Oaxaca","San Francisco del Mar","guarderias",0,0,130,0,"20"
"183","14078","Jalisco","San Miguel el Alto","guarderias",1,3549,130,26,"14"
"184","12076","Guerrero","Acatepec","guarderias",0,0,130,0,"12"
"185","30160","Veracruz","Álamo Temapache","guarderias",2,10307,130,77,"30"
"186","09009","Ciudad de México","Milpa Alta","guarderias",17,13755,130,89,"09"
"187","20492","Oaxaca","Santiago Tilantongo","guarderias",0,0,130,0,"20"
"188","30068","Veracruz","Fortín","guarderias",11,4922,130,27,"30"
"189","32011","Zacatecas","Trinidad García de la Cadena","guarderias",0,0,130,0,"32"
"190","20150","Oaxaca","San Francisco Telixtlahuaca","guarderias",3,1560,130,9,"20"
"191","21003","Puebla","Acatlán","guarderias",1,4413,130,33,"21"
"192","17012","Morelos","Jojutla","guarderias",7,5074,130,32,"17"
"193","14122","Jalisco","Zapotitlán de Vadillo","guarderias",1,802,130,5,"14"
"194","32022","Zacatecas","Juan Aldama","guarderias",2,2370,130,16,"32"
"195","08051","Chihuahua","Ocampo","guarderias",0,0,130,0,"08"
"196","13081","Hidalgo","Zacualtipán de Ángeles","guarderias",3,4212,130,29,"13"
"197","20440","Oaxaca","Santa María Totolapilla","guarderias",0,0,130,0,"20"
"198","20325","Oaxaca","San Pedro Quiatoni","guarderias",0,0,130,0,"20"
"199","31023","Yucatán","Chocholá","guarderias",0,0,130,0,"31"
