"","inegi","name_ent","name_mun","concepto","est","cuidar","razon","faltan_est","ent"
"81","16048","Michoacán","Lagunillas","estancias",0,63,100,1,"16"
"82","16050","Michoacán","Maravatío","guarderias",5,11728,130,85,"16"
"83","16050","Michoacán","Maravatío","asilos",0,5693,324,18,"16"
"84","16050","Michoacán","Maravatío","estancias",0,1141,100,11,"16"
"85","16051","Michoacán","Marcos Castellanos","guarderias",1,1499,130,11,"16"
"86","16051","Michoacán","Marcos Castellanos","asilos",1,1387,324,3,"16"
"87","16051","Michoacán","Marcos Castellanos","estancias",0,165,100,2,"16"
"88","16052","Michoacán","Lázaro Cárdenas","guarderias",21,21129,130,142,"16"
"89","16052","Michoacán","Lázaro Cárdenas","asilos",1,10344,324,31,"16"
"90","16052","Michoacán","Lázaro Cárdenas","estancias",1,2284,100,22,"16"
"91","16053","Michoacán","Morelia","guarderias",114,73549,130,452,"16"
"92","16053","Michoacán","Morelia","asilos",12,73707,324,215,"16"
"93","16053","Michoacán","Morelia","estancias",15,10885,100,94,"16"
"94","16055","Michoacán","Múgica","guarderias",4,5931,130,42,"16"
"95","16055","Michoacán","Múgica","asilos",0,3709,324,11,"16"
"96","16055","Michoacán","Múgica","estancias",2,680,100,5,"16"
"97","16058","Michoacán","Nuevo Parangaricutiro","guarderias",4,2415,130,15,"16"
"98","16058","Michoacán","Nuevo Parangaricutiro","asilos",0,1210,324,4,"16"
"99","16058","Michoacán","Nuevo Parangaricutiro","estancias",1,217,100,1,"16"
"100","16059","Michoacán","Nuevo Urecho","guarderias",1,990,130,7,"16"
"101","16059","Michoacán","Nuevo Urecho","asilos",0,829,324,3,"16"
"102","16059","Michoacán","Nuevo Urecho","estancias",0,106,100,1,"16"
"103","16060","Michoacán","Numarán","guarderias",1,974,130,6,"16"
"104","16060","Michoacán","Numarán","asilos",0,996,324,3,"16"
"105","16060","Michoacán","Numarán","estancias",0,117,100,1,"16"
"106","16062","Michoacán","Pajacuarán","guarderias",2,2315,130,16,"16"
"107","16062","Michoacán","Pajacuarán","asilos",0,2092,324,6,"16"
"108","16062","Michoacán","Pajacuarán","estancias",0,306,100,3,"16"
"109","16063","Michoacán","Panindícuaro","guarderias",1,1620,130,11,"16"
"110","16063","Michoacán","Panindícuaro","asilos",0,1770,324,5,"16"
"111","16063","Michoacán","Panindícuaro","estancias",0,136,100,1,"16"
"112","16064","Michoacán","Parácuaro","guarderias",0,3265,130,25,"16"
"113","16064","Michoacán","Parácuaro","asilos",1,1891,324,5,"16"
"114","16064","Michoacán","Parácuaro","estancias",1,387,100,3,"16"
"115","16065","Michoacán","Paracho","guarderias",2,4448,130,32,"16"
"116","16065","Michoacán","Paracho","asilos",0,2896,324,9,"16"
"117","16065","Michoacán","Paracho","estancias",1,369,100,3,"16"
"118","16066","Michoacán","Pátzcuaro","guarderias",11,11190,130,75,"16"
"119","16066","Michoacán","Pátzcuaro","asilos",0,7950,324,25,"16"
"120","16066","Michoacán","Pátzcuaro","estancias",1,1036,100,9,"16"
"121","16067","Michoacán","Penjamillo","guarderias",1,1733,130,12,"16"
"122","16067","Michoacán","Penjamillo","asilos",0,2398,324,7,"16"
"123","16067","Michoacán","Penjamillo","estancias",0,269,100,3,"16"
"124","16068","Michoacán","Peribán","guarderias",1,3273,130,24,"16"
"125","16068","Michoacán","Peribán","asilos",0,1738,324,5,"16"
"126","16068","Michoacán","Peribán","estancias",0,234,100,2,"16"
"127","16069","Michoacán","La Piedad","guarderias",13,10967,130,71,"16"
"128","16069","Michoacán","La Piedad","asilos",1,8620,324,26,"16"
"129","16069","Michoacán","La Piedad","estancias",2,1630,100,14,"16"
"130","16071","Michoacán","Puruándiro","guarderias",3,6906,130,50,"16"
"131","16071","Michoacán","Puruándiro","asilos",1,7625,324,23,"16"
"132","16071","Michoacán","Puruándiro","estancias",2,1002,100,8,"16"
"133","16072","Michoacán","Queréndaro","guarderias",2,1493,130,9,"16"
"134","16072","Michoacán","Queréndaro","asilos",0,1342,324,4,"16"
"135","16072","Michoacán","Queréndaro","estancias",0,129,100,1,"16"
"136","16073","Michoacán","Quiroga","guarderias",6,3067,130,18,"16"
"137","16073","Michoacán","Quiroga","asilos",0,2405,324,7,"16"
"138","16073","Michoacán","Quiroga","estancias",0,441,100,4,"16"
"139","16074","Michoacán","Cojumatlán de Régules","guarderias",1,1028,130,7,"16"
"140","16074","Michoacán","Cojumatlán de Régules","asilos",0,1133,324,3,"16"
"141","16074","Michoacán","Cojumatlán de Régules","estancias",0,95,100,1,"16"
"142","16075","Michoacán","Los Reyes","guarderias",5,10135,130,73,"16"
"143","16075","Michoacán","Los Reyes","asilos",3,5142,324,13,"16"
"144","16075","Michoacán","Los Reyes","estancias",1,958,100,9,"16"
"145","16076","Michoacán","Sahuayo","guarderias",14,8280,130,50,"16"
"146","16076","Michoacán","Sahuayo","asilos",1,5782,324,17,"16"
"147","16076","Michoacán","Sahuayo","estancias",0,786,100,8,"16"
"148","16077","Michoacán","San Lucas","guarderias",1,2111,130,15,"16"
"149","16077","Michoacán","San Lucas","asilos",0,2232,324,7,"16"
"150","16077","Michoacán","San Lucas","estancias",0,256,100,3,"16"
"151","16078","Michoacán","Santa Ana Maya","guarderias",1,1111,130,8,"16"
"152","16078","Michoacán","Santa Ana Maya","asilos",0,1529,324,5,"16"
"153","16078","Michoacán","Santa Ana Maya","estancias",0,178,100,2,"16"
"154","16079","Michoacán","Salvador Escalante","guarderias",2,5987,130,44,"16"
"155","16079","Michoacán","Salvador Escalante","asilos",0,3449,324,11,"16"
"156","16079","Michoacán","Salvador Escalante","estancias",0,441,100,4,"16"
"157","16080","Michoacán","Senguio","guarderias",2,2709,130,19,"16"
"158","16080","Michoacán","Senguio","asilos",0,1637,324,5,"16"
"159","16080","Michoacán","Senguio","estancias",0,240,100,2,"16"
"160","16082","Michoacán","Tacámbaro","guarderias",5,10494,130,76,"16"
"161","16082","Michoacán","Tacámbaro","asilos",1,5993,324,17,"16"
"162","16082","Michoacán","Tacámbaro","estancias",1,859,100,8,"16"
"163","16084","Michoacán","Tangamandapio","guarderias",2,4070,130,29,"16"
"164","16084","Michoacán","Tangamandapio","asilos",0,2150,324,7,"16"
"165","16084","Michoacán","Tangamandapio","estancias",0,466,100,5,"16"
"166","16085","Michoacán","Tangancícuaro","guarderias",5,4130,130,27,"16"
"167","16085","Michoacán","Tangancícuaro","asilos",1,3648,324,10,"16"
"168","16085","Michoacán","Tangancícuaro","estancias",0,457,100,5,"16"
"169","16086","Michoacán","Tanhuato","guarderias",1,1582,130,11,"16"
"170","16086","Michoacán","Tanhuato","asilos",0,1730,324,5,"16"
"171","16086","Michoacán","Tanhuato","estancias",0,265,100,3,"16"
"172","16087","Michoacán","Taretan","guarderias",2,1800,130,12,"16"
"173","16087","Michoacán","Taretan","asilos",0,1455,324,4,"16"
"174","16087","Michoacán","Taretan","estancias",0,202,100,2,"16"
"175","16088","Michoacán","Tarímbaro","guarderias",3,12609,130,94,"16"
"176","16088","Michoacán","Tarímbaro","asilos",0,5144,324,16,"16"
"177","16088","Michoacán","Tarímbaro","estancias",0,1216,100,12,"16"
"178","16089","Michoacán","Tepalcatepec","guarderias",0,2644,130,20,"16"
"179","16089","Michoacán","Tepalcatepec","asilos",3,2169,324,4,"16"
"180","16089","Michoacán","Tepalcatepec","estancias",2,348,100,1,"16"
"181","16090","Michoacán","Tingambato","guarderias",1,1890,130,14,"16"
"182","16090","Michoacán","Tingambato","asilos",0,1213,324,4,"16"
"183","16090","Michoacán","Tingambato","estancias",1,154,100,1,"16"
"184","16095","Michoacán","Tocumbo","guarderias",1,1132,130,8,"16"
"185","16095","Michoacán","Tocumbo","asilos",0,1701,324,5,"16"
"186","16095","Michoacán","Tocumbo","estancias",0,234,100,2,"16"
"187","16097","Michoacán","Turicato","guarderias",0,3519,130,27,"16"
"188","16097","Michoacán","Turicato","asilos",1,2576,324,7,"16"
"189","16097","Michoacán","Turicato","estancias",1,385,100,3,"16"
"190","16098","Michoacán","Tuxpan","guarderias",1,3006,130,22,"16"
"191","16098","Michoacán","Tuxpan","asilos",1,2121,324,6,"16"
"192","16098","Michoacán","Tuxpan","estancias",0,253,100,3,"16"
"193","16099","Michoacán","Tuzantla","guarderias",1,1785,130,13,"16"
"194","16099","Michoacán","Tuzantla","asilos",0,1557,324,5,"16"
"195","16099","Michoacán","Tuzantla","estancias",0,178,100,2,"16"
"196","16100","Michoacán","Tzintzuntzan","guarderias",2,1642,130,11,"16"
"197","16100","Michoacán","Tzintzuntzan","asilos",0,1535,324,5,"16"
"198","16100","Michoacán","Tzintzuntzan","estancias",0,148,100,1,"16"
"199","16102","Michoacán","Uruapan","guarderias",35,39016,130,265,"16"
"200","16102","Michoacán","Uruapan","asilos",1,26451,324,81,"16"
"201","16102","Michoacán","Uruapan","estancias",7,4073,100,34,"16"
"202","16103","Michoacán","Venustiano Carranza","guarderias",1,2735,130,20,"16"
"203","16103","Michoacán","Venustiano Carranza","asilos",0,2560,324,8,"16"
"204","16103","Michoacán","Venustiano Carranza","estancias",1,322,100,2,"16"
"205","16105","Michoacán","Vista Hermosa","guarderias",1,2394,130,17,"16"
"206","16105","Michoacán","Vista Hermosa","asilos",0,1990,324,6,"16"
"207","16105","Michoacán","Vista Hermosa","estancias",1,278,100,2,"16"
"208","16106","Michoacán","Yurécuaro","guarderias",2,3917,130,28,"16"
"209","16106","Michoacán","Yurécuaro","asilos",0,2209,324,7,"16"
"210","16106","Michoacán","Yurécuaro","estancias",0,372,100,4,"16"
"211","16107","Michoacán","Zacapu","guarderias",8,8391,130,57,"16"
"212","16107","Michoacán","Zacapu","asilos",1,6628,324,19,"16"
"213","16107","Michoacán","Zacapu","estancias",0,959,100,10,"16"
"214","16108","Michoacán","Zamora","guarderias",18,20361,130,139,"16"
"215","16108","Michoacán","Zamora","asilos",3,16450,324,48,"16"
"216","16108","Michoacán","Zamora","estancias",2,1983,100,18,"16"
"217","16110","Michoacán","Zinapécuaro","guarderias",3,5389,130,38,"16"
"218","16110","Michoacán","Zinapécuaro","asilos",1,5469,324,16,"16"
"219","16110","Michoacán","Zinapécuaro","estancias",2,347,100,1,"16"
"220","16111","Michoacán","Ziracuaretiro","guarderias",1,2434,130,18,"16"
"221","16111","Michoacán","Ziracuaretiro","asilos",1,1065,324,2,"16"
"222","16111","Michoacán","Ziracuaretiro","estancias",0,200,100,2,"16"
"223","16112","Michoacán","Zitácuaro","guarderias",11,17029,130,120,"16"
"224","16112","Michoacán","Zitácuaro","asilos",1,10663,324,32,"16"
"225","16112","Michoacán","Zitácuaro","estancias",0,1923,100,19,"16"
"226","16113","Michoacán","José Sixto Verduzco","guarderias",2,2721,130,19,"16"
"227","16113","Michoacán","José Sixto Verduzco","asilos",0,3455,324,11,"16"
"228","16113","Michoacán","José Sixto Verduzco","estancias",1,497,100,4,"16"
"229","16001","Michoacán","Acuitzio","guarderias",0,0,130,0,"16"
"230","16001","Michoacán","Acuitzio","asilos",0,0,324,0,"16"
"231","16001","Michoacán","Acuitzio","estancias",0,0,100,0,"16"
"232","16005","Michoacán","Angangueo","guarderias",0,0,130,0,"16"
"233","16005","Michoacán","Angangueo","asilos",0,0,324,0,"16"
"234","16005","Michoacán","Angangueo","estancias",0,0,100,0,"16"
"235","16007","Michoacán","Aporo","guarderias",0,0,130,0,"16"
"236","16007","Michoacán","Aporo","asilos",0,0,324,0,"16"
"237","16007","Michoacán","Aporo","estancias",0,0,100,0,"16"
"238","16008","Michoacán","Aquila","guarderias",0,0,130,0,"16"
"239","16008","Michoacán","Aquila","asilos",0,0,324,0,"16"
"240","16008","Michoacán","Aquila","estancias",0,0,100,0,"16"
"241","16010","Michoacán","Arteaga","guarderias",0,0,130,0,"16"
"242","16010","Michoacán","Arteaga","asilos",0,0,324,0,"16"
"243","16010","Michoacán","Arteaga","estancias",0,0,100,0,"16"
"244","16011","Michoacán","Briseñas","guarderias",0,0,130,0,"16"
"245","16011","Michoacán","Briseñas","asilos",0,0,324,0,"16"
"246","16011","Michoacán","Briseñas","estancias",0,0,100,0,"16"
"247","16013","Michoacán","Carácuaro","guarderias",0,0,130,0,"16"
"248","16013","Michoacán","Carácuaro","asilos",0,0,324,0,"16"
"249","16013","Michoacán","Carácuaro","estancias",0,0,100,0,"16"
"250","16016","Michoacán","Coeneo","guarderias",0,0,130,0,"16"
"251","16016","Michoacán","Coeneo","asilos",0,0,324,0,"16"
"252","16016","Michoacán","Coeneo","estancias",0,0,100,0,"16"
"253","16017","Michoacán","Contepec","guarderias",0,0,130,0,"16"
"254","16017","Michoacán","Contepec","asilos",0,0,324,0,"16"
"255","16017","Michoacán","Contepec","estancias",0,0,100,0,"16"
"256","16018","Michoacán","Copándaro","guarderias",0,0,130,0,"16"
"257","16018","Michoacán","Copándaro","asilos",0,0,324,0,"16"
"258","16018","Michoacán","Copándaro","estancias",0,0,100,0,"16"
"259","16021","Michoacán","Charapan","guarderias",0,0,130,0,"16"
"260","16021","Michoacán","Charapan","asilos",0,0,324,0,"16"
"261","16021","Michoacán","Charapan","estancias",0,0,100,0,"16"
"262","16023","Michoacán","Chavinda","guarderias",0,0,130,0,"16"
"263","16023","Michoacán","Chavinda","asilos",0,0,324,0,"16"
"264","16023","Michoacán","Chavinda","estancias",0,0,100,0,"16"
"265","16026","Michoacán","Chinicuila","guarderias",0,0,130,0,"16"
"266","16026","Michoacán","Chinicuila","asilos",0,0,324,0,"16"
"267","16026","Michoacán","Chinicuila","estancias",0,0,100,0,"16"
"268","16027","Michoacán","Chucándiro","guarderias",0,0,130,0,"16"
"269","16027","Michoacán","Chucándiro","asilos",0,0,324,0,"16"
"270","16027","Michoacán","Chucándiro","estancias",0,0,100,0,"16"
"271","16029","Michoacán","Churumuco","guarderias",0,0,130,0,"16"
"272","16029","Michoacán","Churumuco","asilos",0,0,324,0,"16"
"273","16029","Michoacán","Churumuco","estancias",0,0,100,0,"16"
"274","16030","Michoacán","Ecuandureo","guarderias",0,0,130,0,"16"
"275","16030","Michoacán","Ecuandureo","asilos",0,0,324,0,"16"
"276","16030","Michoacán","Ecuandureo","estancias",0,0,100,0,"16"
"277","16031","Michoacán","Epitacio Huerta","guarderias",0,0,130,0,"16"
"278","16031","Michoacán","Epitacio Huerta","asilos",0,0,324,0,"16"
"279","16031","Michoacán","Epitacio Huerta","estancias",0,0,100,0,"16"
"280","16036","Michoacán","Huandacareo","guarderias",0,0,130,0,"16"
"281","16036","Michoacán","Huandacareo","asilos",0,0,324,0,"16"
"282","16036","Michoacán","Huandacareo","estancias",0,0,100,0,"16"
"283","16042","Michoacán","Ixtlán","guarderias",0,0,130,0,"16"
"284","16042","Michoacán","Ixtlán","asilos",0,0,324,0,"16"
"285","16042","Michoacán","Ixtlán","estancias",0,0,100,0,"16"
"286","16044","Michoacán","Jiménez","guarderias",0,0,130,0,"16"
"287","16044","Michoacán","Jiménez","asilos",0,0,324,0,"16"
"288","16044","Michoacán","Jiménez","estancias",0,0,100,0,"16"
"289","16046","Michoacán","Juárez","guarderias",0,0,130,0,"16"
"290","16046","Michoacán","Juárez","asilos",0,0,324,0,"16"
"291","16046","Michoacán","Juárez","estancias",0,0,100,0,"16"
"292","16049","Michoacán","Madero","guarderias",0,0,130,0,"16"
"293","16049","Michoacán","Madero","asilos",0,0,324,0,"16"
"294","16049","Michoacán","Madero","estancias",0,0,100,0,"16"
"295","16054","Michoacán","Morelos","guarderias",0,0,130,0,"16"
"296","16054","Michoacán","Morelos","asilos",0,0,324,0,"16"
"297","16054","Michoacán","Morelos","estancias",0,0,100,0,"16"
"298","16056","Michoacán","Nahuatzen","guarderias",0,0,130,0,"16"
"299","16056","Michoacán","Nahuatzen","asilos",0,0,324,0,"16"
"300","16056","Michoacán","Nahuatzen","estancias",0,0,100,0,"16"
"301","16057","Michoacán","Nocupétaro","guarderias",0,0,130,0,"16"
"302","16057","Michoacán","Nocupétaro","asilos",0,0,324,0,"16"
"303","16057","Michoacán","Nocupétaro","estancias",0,0,100,0,"16"
"304","16061","Michoacán","Ocampo","guarderias",0,0,130,0,"16"
"305","16061","Michoacán","Ocampo","asilos",0,0,324,0,"16"
"306","16061","Michoacán","Ocampo","estancias",0,0,100,0,"16"
"307","16070","Michoacán","Purépero","guarderias",0,0,130,0,"16"
"308","16070","Michoacán","Purépero","asilos",0,0,324,0,"16"
"309","16070","Michoacán","Purépero","estancias",0,0,100,0,"16"
"310","16081","Michoacán","Susupuato","guarderias",0,0,130,0,"16"
"311","16081","Michoacán","Susupuato","asilos",0,0,324,0,"16"
"312","16081","Michoacán","Susupuato","estancias",0,0,100,0,"16"
"313","16083","Michoacán","Tancítaro","guarderias",0,0,130,0,"16"
"314","16083","Michoacán","Tancítaro","asilos",0,0,324,0,"16"
"315","16083","Michoacán","Tancítaro","estancias",0,0,100,0,"16"
"316","16091","Michoacán","Tingüindín","guarderias",0,0,130,0,"16"
"317","16091","Michoacán","Tingüindín","asilos",0,0,324,0,"16"
"318","16091","Michoacán","Tingüindín","estancias",0,0,100,0,"16"
"319","16092","Michoacán","Tiquicheo de Nicolás Romero","guarderias",0,0,130,0,"16"
"320","16092","Michoacán","Tiquicheo de Nicolás Romero","asilos",0,0,324,0,"16"
"321","16092","Michoacán","Tiquicheo de Nicolás Romero","estancias",0,0,100,0,"16"
"322","16093","Michoacán","Tlalpujahua","guarderias",0,0,130,0,"16"
"323","16093","Michoacán","Tlalpujahua","asilos",0,0,324,0,"16"
"324","16093","Michoacán","Tlalpujahua","estancias",0,0,100,0,"16"
"325","16094","Michoacán","Tlazazalca","guarderias",0,0,130,0,"16"
"326","16094","Michoacán","Tlazazalca","asilos",0,0,324,0,"16"
"327","16094","Michoacán","Tlazazalca","estancias",0,0,100,0,"16"
"328","16096","Michoacán","Tumbiscatío","guarderias",0,0,130,0,"16"
"329","16096","Michoacán","Tumbiscatío","asilos",0,0,324,0,"16"
"330","16096","Michoacán","Tumbiscatío","estancias",0,0,100,0,"16"
"331","16101","Michoacán","Tzitzio","guarderias",0,0,130,0,"16"
"332","16101","Michoacán","Tzitzio","asilos",0,0,324,0,"16"
"333","16101","Michoacán","Tzitzio","estancias",0,0,100,0,"16"
"334","16104","Michoacán","Villamar","guarderias",0,0,130,0,"16"
"335","16104","Michoacán","Villamar","asilos",0,0,324,0,"16"
"336","16104","Michoacán","Villamar","estancias",0,0,100,0,"16"
"337","16109","Michoacán","Zináparo","guarderias",0,0,130,0,"16"
"338","16109","Michoacán","Zináparo","asilos",0,0,324,0,"16"
"339","16109","Michoacán","Zináparo","estancias",0,0,100,0,"16"
